,i,j,rmse,r2
129,210.0,300.0,26.69758528054904,-0.044963905105153135
130,210.0,330.0,26.441537309220646,-0.025016195234292438
131,210.0,360.0,26.700089743732505,-0.04515996750951645
132,210.0,390.0,26.700360738038857,-0.04518118345601563
133,210.0,420.0,26.700492827284386,-0.045191524704720765
134,210.0,450.0,26.68724030329719,-0.0441542413606828
135,210.0,480.0,26.700941112843545,-0.04522662130038291
136,210.0,510.0,26.665041880662027,-0.042417910670597525
137,210.0,540.0,26.648153192538015,-0.041097868057921705
138,210.0,570.0,26.701574355234122,-0.0452761993021622
139,210.0,600.0,26.70153912530083,-0.04527344103884845
140,240.0,30.0,79.72019565647804,-8.317384895891061
141,240.0,60.0,47.82440193005329,-2.353176545884096
142,240.0,90.0,30.96363242669057,-0.40559800145560665
143,240.0,120.0,26.30815323733493,-0.014700910700628178
144,240.0,150.0,26.25461519847745,-0.010575207194762903
145,240.0,180.0,26.56109981594346,-0.03430692470886143
146,240.0,210.0,26.67003002439615,-0.042807950689372376
147,240.0,240.0,26.694732681408446,-0.044740611211280035
148,240.0,270.0,26.69880222748579,-0.04505917174390861
149,240.0,300.0,26.701747761566846,-0.04528977588746441
150,240.0,330.0,26.69942121187156,-0.04510762955880043
151,240.0,360.0,26.50338763351519,-0.029817106096074353
152,240.0,390.0,26.65642218496303,-0.041744079147589375
153,240.0,420.0,26.700551952087764,-0.04519615359394846
154,240.0,450.0,26.700722029432697,-0.045209469030514704
155,240.0,480.0,26.668664902740645,-0.04270119990717691
156,240.0,510.0,26.701236475553998,-0.04524974577933816
157,240.0,540.0,26.70122665046063,-0.04524897655095694
158,240.0,570.0,26.701947961508477,-0.04530545034731581
159,240.0,600.0,26.668419218821455,-0.042681988316475294
160,270.0,30.0,78.63057968520366,-8.064425404698621
161,270.0,60.0,46.527756381010576,-2.173814546185391
162,270.0,90.0,30.852417424244674,-0.3955188969159098
163,270.0,120.0,26.295271025530234,-0.01370742464524688
164,270.0,150.0,26.264821338534045,-0.01136105583547109
165,270.0,180.0,26.544484333776772,-0.03301329356227045
166,270.0,210.0,26.66908393917381,-0.04273396744360447
167,270.0,240.0,26.69442937374658,-0.044716870495414396
168,270.0,270.0,26.698559609379043,-0.045040178447992574
169,270.0,300.0,26.699060537570706,-0.04507939367199154
170,270.0,330.0,26.699384996172242,-0.045104794345430355
171,270.0,360.0,26.535493664783424,-0.03231364480455334
172,270.0,390.0,26.700314568575177,-0.045177568867176054
173,270.0,420.0,26.675642885401658,-0.04324692672279684
174,270.0,450.0,26.663816089027986,-0.04232207299744761
175,270.0,480.0,26.701409457602526,-0.045263288974470406
176,270.0,510.0,26.701166127661708,-0.04524423809285061
177,270.0,540.0,26.70121631368876,-0.04524816726243519
178,270.0,570.0,26.662219934478266,-0.04219728535887746
179,270.0,600.0,26.701503361029957,-0.0452706409442718
180,300.0,30.0,80.5415149817823,-8.51035904751503
181,300.0,60.0,47.19891255063885,-2.266038575675461
182,300.0,90.0,30.96824856392326,-0.4060171329602944
183,300.0,120.0,26.308400693457966,-0.014719999469956946
184,300.0,150.0,26.25316070456961,-0.010463239469778562
185,300.0,180.0,26.528463312616974,-0.03176671191905145
186,300.0,210.0,26.66871497562635,-0.04270511544679745
187,300.0,240.0,26.695420384270758,-0.04479444058442361
188,300.0,270.0,26.70053650156939,-0.04519494396968793
189,300.0,300.0,26.699212596138867,-0.04509129774093967
190,300.0,330.0,26.699573232874933,-0.04511953084771059
191,300.0,360.0,26.69997403099346,-0.04515090850921477
192,300.0,390.0,26.7001756291576,-0.045166691393468295
193,300.0,420.0,26.664842572260664,-0.042402327580813415
194,300.0,450.0,26.700762132864124,-0.0452126087596727
195,300.0,480.0,26.700949392892806,-0.0452272695568785
196,300.0,510.0,26.6587220311875,-0.04192384479839939
197,300.0,540.0,26.70191709969804,-0.045303034044200885
198,300.0,570.0,26.573550767441954,-0.03527684868452474
199,300.0,600.0,26.701510082126227,-0.04527116715924917
200,330.0,30.0,78.22432816520352,-7.971003130471519
