,i,j,rmse,r2
297,450.0,540.0,28.435127794011173,-0.000890153482400402
298,450.0,570.0,28.715222046451814,-0.0002448630415576858
299,450.0,600.0,27.356791172953518,-0.0013428985114589675
300,480.0,30.0,82.64366094766842,-8.310146156281375
301,480.0,60.0,54.90692362441381,-3.202704769047905
302,480.0,90.0,37.51998649524688,-0.6766393792545742
303,480.0,120.0,29.690391343964322,-0.0910602310430475
304,480.0,150.0,29.402203734111893,-0.01725915271003542
305,480.0,180.0,28.976688490930563,-0.03595737070090599
306,480.0,210.0,28.998746219324996,-0.0014704228244417639
307,480.0,240.0,28.385189071600347,-0.00482241152377294
308,480.0,270.0,27.16458717898757,-0.0024878301989306184
309,480.0,300.0,28.565188496801557,-9.154296572089216e-05
310,480.0,330.0,29.097910542932325,-3.3978815867641288e-06
311,480.0,360.0,28.61870164869977,-8.257936074884675e-05
312,480.0,390.0,27.939596522571655,-0.0009612722046832278
313,480.0,420.0,27.49700507648917,-0.0002509145344493646
314,480.0,450.0,27.980551517120617,-0.02289002757591363
315,480.0,480.0,27.561566748789705,-0.0009698277998184679
316,480.0,510.0,29.024807312695923,-0.0007228483574377442
317,480.0,540.0,28.53112081572605,-0.0003353231783798094
318,480.0,570.0,27.77408821183762,-0.011274455219770774
319,480.0,600.0,29.977876668510056,-0.00015316851543478727
320,510.0,30.0,83.63925889019214,-8.758799357946346
321,510.0,60.0,53.58305546301551,-2.4784965408413115
322,510.0,90.0,39.04118678250623,-0.6671244251275694
323,510.0,120.0,29.317002258868214,-0.09395244937421077
324,510.0,150.0,32.09685914266855,-0.02144105616887626
325,510.0,180.0,28.275477008291663,-7.759237745541547e-05
326,510.0,210.0,26.905861395658913,-0.015492467827726397
327,510.0,240.0,28.042607112804802,-0.01102504650917191
328,510.0,270.0,28.926636531330843,-0.0031831974648726113
329,510.0,300.0,30.370480257106003,-0.09345352116780181
330,510.0,330.0,28.604313430588377,-0.01933895529755958
331,510.0,360.0,27.001424654411306,-0.02271435629681151
332,510.0,390.0,27.141046663263044,-0.012595280338252968
333,510.0,420.0,28.08342908279649,-0.0005881869644233095
334,510.0,450.0,29.11628494244913,-0.00026008283772727125
335,510.0,480.0,27.237639678181434,-0.0015823862076891348
336,510.0,510.0,29.331951317888617,-0.006914110287432829
337,510.0,540.0,27.708896955082363,-0.0010603568901261795
338,510.0,570.0,28.396853964401735,-0.0025238357705699155
339,510.0,600.0,28.85524056710184,-0.0010154918443716632
340,540.0,30.0,82.79622812608979,-7.8073856810691495
341,540.0,60.0,51.65418606483625,-2.5038482488175307
342,540.0,90.0,36.13147927064784,-0.5994152740147418
343,540.0,120.0,27.169737504707253,-0.030724887747243024
344,540.0,150.0,29.064040904132987,-0.004118465836939533
345,540.0,180.0,28.63031780199267,-0.00039929293853213643
346,540.0,210.0,27.2157824563793,-0.034796614815041815
347,540.0,240.0,27.07747991362501,-0.0008780428009020902
348,540.0,270.0,27.952844520383138,-0.004032272542797699
349,540.0,300.0,28.803353935640793,-0.005062550739645344
350,540.0,330.0,29.639900932049997,-4.042777267776465e-05
351,540.0,360.0,28.041472285469627,-0.022759304390050916
352,540.0,390.0,29.11628544634596,-0.0021288224200637362
353,540.0,420.0,28.290819445108703,-0.007245492437812473
354,540.0,450.0,28.463017935656012,-0.00993806896606464
355,540.0,480.0,28.283071560521577,-0.0033778069336927175
356,540.0,510.0,31.310189406711125,-0.02503930917661834
357,540.0,540.0,26.44670302902849,-0.028772251808591554
358,540.0,570.0,27.801832270316893,-0.00012380993531690976
359,540.0,600.0,27.253428119235345,-0.001713426604154078
360,570.0,30.0,85.03668984012586,-7.284766560874113
361,570.0,60.0,48.39618344204003,-2.0978913430093975
362,570.0,90.0,33.92863666230629,-0.511146190661814
363,570.0,120.0,29.93358287412441,-0.08823060853124431
364,570.0,150.0,27.96295864131081,-0.0011756701695992966
365,570.0,180.0,29.179488624794725,-0.0034965004119362764
366,570.0,210.0,27.004344615678356,-0.0012023492195951668
367,570.0,240.0,25.582672224140865,-0.002073410581551194
368,570.0,270.0,29.369145838272082,-0.0122289844255965
369,570.0,300.0,28.273029656254845,-0.01314956507836329
370,570.0,330.0,28.311277121758444,-0.0023258993857244725
371,570.0,360.0,27.992452248317978,-0.00031585057938499084
372,570.0,390.0,28.708231009877924,-0.002154756582715134
373,570.0,420.0,29.19532750838622,-7.395949297106519e-05
374,570.0,450.0,31.174649306522667,-0.02348476676864797
375,570.0,480.0,28.074133308795037,-0.0009098967395084756
376,570.0,510.0,28.11423847793828,-0.007955602244026583
377,570.0,540.0,29.14757482432162,-0.016792709044537668
378,570.0,570.0,27.231783150725416,-0.016519848833782547
379,570.0,600.0,28.369009076235454,-0.0012912803544777862
380,600.0,30.0,85.24833646347474,-8.311526295836742
381,600.0,60.0,56.147173584479475,-2.7548432880188654
382,600.0,90.0,34.148254350862906,-0.46344225469803413
383,600.0,120.0,29.09013221234177,-0.12181845106877498
384,600.0,150.0,28.16842027641508,-0.012197825555908093
385,600.0,180.0,28.40756929046263,-0.001625268195932561
386,600.0,210.0,28.386589549579817,-3.4251274718677394e-06
387,600.0,240.0,29.693385172471167,-0.004397198181531836
388,600.0,270.0,29.020966167112583,-0.022834562193408736
389,600.0,300.0,28.677100728674457,-0.005518194609694271
390,600.0,330.0,27.817069809117,-0.010936608812400772
391,600.0,360.0,28.168197427489222,-0.0057627421297501424
392,600.0,390.0,29.25445288412066,-0.00046212015511759574
393,600.0,420.0,28.1565743428976,-0.0009036989057171763
394,600.0,450.0,26.457651213667084,-0.007839910605143219
395,600.0,480.0,27.58552872107573,-0.0012537573064472785
396,600.0,510.0,29.95590318069286,-0.011821813202659737
397,600.0,540.0,27.263506123183753,-0.01173640664753206
398,600.0,570.0,28.69870792585056,-0.0014565731898805723
399,600.0,600.0,28.643796135499848,-4.593915635009438e-06
