,i,j,rmse,r2
288,450.0,270.0,832.9817615859063,-7.653691627575061
289,450.0,300.0,760.076458060731,-6.712513270783619
290,450.0,330.0,797.1085940885466,-7.053358385092699
291,450.0,360.0,748.0442905696107,-5.927989928255758
292,450.0,390.0,693.4975846779649,-5.595295656708918
293,450.0,420.0,644.7167138257363,-4.907955048963044
294,450.0,450.0,655.1282074234363,-4.263674560860323
295,450.0,480.0,618.7150440846035,-4.270830482868591
296,450.0,510.0,571.077057902897,-3.733720385862779
297,450.0,540.0,597.1488443430114,-3.749629844401132
298,450.0,570.0,577.1909112301511,-3.565154656200284
299,450.0,600.0,539.7410946527187,-2.822128594615138
300,480.0,30.0,1069.294317236325,-16.958554121934
301,480.0,60.0,1012.0213010520805,-12.311158604667323
302,480.0,90.0,981.3319621509737,-12.057456190296895
303,480.0,120.0,926.9468070132245,-9.888180928646227
304,480.0,150.0,940.917487827979,-9.797509157470522
305,480.0,180.0,886.4910811418036,-8.62073274040898
306,480.0,210.0,869.7482116761403,-8.936288528824445
307,480.0,240.0,854.069953431113,-8.272680572586781
308,480.0,270.0,837.5611591292915,-7.35137941557668
309,480.0,300.0,770.5398349604844,-6.163645092767362
310,480.0,330.0,741.071520552827,-6.613849764190384
311,480.0,360.0,737.6226913361796,-5.523634609813193
312,480.0,390.0,693.1543209929649,-5.065630055176956
313,480.0,420.0,675.8982047141762,-4.992937493476964
314,480.0,450.0,633.4851573436359,-4.325160659893518
315,480.0,480.0,655.7481303546915,-4.553767233091423
316,480.0,510.0,609.6335171693624,-4.017335197747925
317,480.0,540.0,589.3117921879149,-3.403490254045629
318,480.0,570.0,573.6954158686763,-3.278668873058485
319,480.0,600.0,532.7578479622982,-2.689801802474242
320,510.0,30.0,1057.4482843826888,-17.881453343269165
321,510.0,60.0,1041.1233058193686,-13.540076290987619
322,510.0,90.0,977.94333069282,-12.67250685509699
323,510.0,120.0,951.8545819785895,-10.197612411399572
324,510.0,150.0,946.5342925620212,-9.557825070787587
325,510.0,180.0,892.334305084066,-8.566743659921471
326,510.0,210.0,868.3029989321436,-8.562451944799646
327,510.0,240.0,846.1356822612213,-7.8659092682268765
328,510.0,270.0,793.7558331814934,-7.287179974182205
329,510.0,300.0,790.8699518319654,-6.960605086187861
330,510.0,330.0,744.50947691359,-5.718135830908876
331,510.0,360.0,736.0189122324001,-6.053271095019368
332,510.0,390.0,712.1944468551593,-5.5137505095235575
333,510.0,420.0,669.641867310971,-5.611964262024857
334,510.0,450.0,650.0616074780158,-4.585672132622694
335,510.0,480.0,624.4051954559551,-4.319854007006578
336,510.0,510.0,587.7330855291599,-3.4075118346767663
337,510.0,540.0,589.7859817452879,-3.6357312909086095
338,510.0,570.0,577.9207035405499,-3.769966050742174
339,510.0,600.0,519.3433321446144,-2.5704287874511906
340,540.0,30.0,1046.746951516143,-16.936168592137435
341,540.0,60.0,1013.4029079253247,-12.018542069770962
342,540.0,90.0,962.1338524517829,-11.979398749009205
343,540.0,120.0,949.9941404460546,-11.16059786716825
344,540.0,150.0,951.7751490269283,-9.84698890082906
345,540.0,180.0,906.8451464179699,-9.377972242832213
346,540.0,210.0,871.3882609216274,-8.686292029861608
347,540.0,240.0,829.147833552009,-7.351080166384291
348,540.0,270.0,837.6623040419585,-8.978285055357958
349,540.0,300.0,808.911927842644,-6.763152597124233
350,540.0,330.0,742.8967819963294,-6.031377521667391
351,540.0,360.0,746.6977154841296,-6.276899014785066
352,540.0,390.0,709.2932147392532,-5.461362985941377
353,540.0,420.0,685.8730303883684,-4.606327013455658
354,540.0,450.0,636.1479337965171,-4.073859129533947
355,540.0,480.0,616.4369416217486,-4.7215860899944815
356,540.0,510.0,618.7211392875563,-3.886794849926643
357,540.0,540.0,583.1392358700529,-3.4317463494000853
358,540.0,570.0,547.9003928525791,-2.9870193186615825
359,540.0,600.0,556.6647691390393,-2.861420172273244
360,570.0,30.0,1061.9368592946937,-16.21235204719011
361,570.0,60.0,995.673435932936,-12.881966212289928
362,570.0,90.0,982.1438806639429,-11.640997179049071
363,570.0,120.0,963.1626058003482,-10.006809263544893
364,570.0,150.0,928.6837043893424,-9.629246639257826
365,570.0,180.0,894.4511516643518,-9.263036124964248
366,570.0,210.0,872.3048799392132,-9.370161272908824
367,570.0,240.0,862.4349640084615,-8.384947748074035
368,570.0,270.0,793.2754979961114,-6.904954524184293
369,570.0,300.0,789.6834857952056,-7.463795548331425
370,570.0,330.0,748.9588140530467,-6.325464089285466
371,570.0,360.0,741.8459192608624,-6.3109983551008195
372,570.0,390.0,686.2117526594338,-4.740437958555575
373,570.0,420.0,663.0658291755441,-4.755367547282301
374,570.0,450.0,630.1623669644537,-4.4563541664747905
375,570.0,480.0,632.9723552293544,-3.9206376855553944
376,570.0,510.0,612.9444619512905,-3.7957707096777735
377,570.0,540.0,584.1935716315179,-3.429071475883716
378,570.0,570.0,553.7696784200534,-3.4734163649720586
379,570.0,600.0,535.7959144328812,-3.109760622114737
380,600.0,30.0,1072.8023459852086,-17.228759574431855
381,600.0,60.0,1043.326676090255,-12.828161414496286
382,600.0,90.0,1018.9865365297544,-11.523695833280737
383,600.0,120.0,939.3856267269521,-9.317297553951768
384,600.0,150.0,918.6454045710619,-9.632810650080135
385,600.0,180.0,901.9674038619854,-8.905125274938449
386,600.0,210.0,874.0718462993069,-8.348006497645013
387,600.0,240.0,838.54193404303,-6.586741445793383
388,600.0,270.0,802.4730671206348,-7.259652351985833
389,600.0,300.0,784.72124711379,-6.73067268004371
390,600.0,330.0,749.6309298096336,-6.155345211134989
391,600.0,360.0,722.0304729184118,-5.90779373107213
392,600.0,390.0,720.8127665527455,-6.265136272398574
393,600.0,420.0,673.3981654897357,-4.742600150704286
394,600.0,450.0,637.2518238475384,-4.149022506034557
395,600.0,480.0,631.1946960715451,-4.563521272151379
396,600.0,510.0,615.5334442623689,-4.06145221268765
397,600.0,540.0,585.0790072937392,-3.4574703861380613
398,600.0,570.0,578.0566163086555,-3.3489019768817854
399,600.0,600.0,555.7529637755537,-3.13221072688768
