,i,j,rmse,r2
111,180.0,360.0,27.905613900968977,-0.02980407876955793
112,180.0,390.0,27.905400334332104,-0.02978831628155576
113,180.0,420.0,27.905891367282432,-0.029824557613913116
114,180.0,450.0,27.905855385029824,-0.02982190187480782
115,180.0,480.0,27.720082184367776,-0.01615620280230501
116,180.0,510.0,27.905820555877455,-0.02981933124573688
117,180.0,540.0,27.906033017732348,-0.02983501243008302
118,180.0,570.0,27.905873426853017,-0.029823233485713363
119,180.0,600.0,27.906195887078454,-0.029847033418120006
120,210.0,30.0,80.06503282011018,-7.477293459925177
121,210.0,60.0,49.319169351665394,-2.2166436598674313
122,210.0,90.0,32.26947280725551,-0.3770673648533742
123,210.0,120.0,27.778539584593805,-0.02044655693166919
124,210.0,150.0,27.555087469855316,-0.004095529270398579
125,210.0,180.0,27.785629541799715,-0.02096752353521847
126,210.0,210.0,27.875641344684922,-0.027593105394160045
127,210.0,240.0,27.90043307571533,-0.029421737084533994
128,210.0,270.0,27.905100091848684,-0.029766156804575505
129,210.0,300.0,27.905073192214214,-0.029764171481479584
130,210.0,330.0,27.905177750547278,-0.029771888402785773
131,210.0,360.0,27.905496747636217,-0.029795432141886513
132,210.0,390.0,27.905500416314478,-0.02979570291207878
133,210.0,420.0,27.906029219374382,-0.02983473208340981
134,210.0,450.0,27.90562173852626,-0.029804657230194653
135,210.0,480.0,27.90557476329735,-0.029801190167589864
136,210.0,510.0,27.90579196225948,-0.029817220844045256
137,210.0,540.0,27.905930896271418,-0.029827475130640435
138,210.0,570.0,27.905780401385442,-0.029816367574249547
139,210.0,600.0,27.905677595081958,-0.029808779797274365
140,240.0,30.0,79.41208084811143,-7.3395880348469085
141,240.0,60.0,48.63674874331569,-2.1282432541091802
142,240.0,90.0,32.41807295984217,-0.3897792914145699
143,240.0,120.0,27.816386385685828,-0.023229060816928992
144,240.0,150.0,27.558012373255266,-0.00430870502620051
145,240.0,180.0,27.789874098734288,-0.021279475134103443
146,240.0,210.0,27.874656426000996,-0.027520491619540177
147,240.0,240.0,27.90043204492622,-0.029421661020001544
148,240.0,270.0,27.904655412083084,-0.029733337533318638
149,240.0,300.0,27.904952540047955,-0.029755266791742452
150,240.0,330.0,27.90512824828782,-0.029768234887983303
151,240.0,360.0,27.905250287408915,-0.029777241998361514
152,240.0,390.0,27.905480174283714,-0.02979420893071838
153,240.0,420.0,27.90544668748534,-0.029791737409702757
154,240.0,450.0,27.9059341687478,-0.02982771666254269
155,240.0,480.0,27.905581412138993,-0.029801680892895588
156,240.0,510.0,27.90554361627412,-0.029798891327737165
157,240.0,540.0,27.90570057911831,-0.02981047616691801
158,240.0,570.0,27.695351262688465,-0.014343851091685345
159,240.0,600.0,27.90560820140334,-0.02980365810614849
160,270.0,30.0,79.81902638049152,-7.42527912056574
161,270.0,60.0,48.219926191830254,-2.0748542021711898
162,270.0,90.0,32.418141174949184,-0.3897851402534538
163,270.0,120.0,27.773941004152622,-0.020108726561105295
164,270.0,150.0,27.56263839673613,-0.00464590972260881
165,270.0,180.0,27.785379686464903,-0.020949162026791646
166,270.0,210.0,27.874545294587023,-0.027512298544386304
167,270.0,240.0,27.89972970370951,-0.029369834140719586
168,270.0,270.0,27.904857104326968,-0.029748223219951297
169,270.0,300.0,27.904909310093387,-0.029752076229862645
170,270.0,330.0,27.905114197877936,-0.02976719789850857
171,270.0,360.0,27.905139042974,-0.029769031589362616
172,270.0,390.0,27.905306815011,-0.029781414037424403
173,270.0,420.0,27.905377227419745,-0.029786610861225915
174,270.0,450.0,27.905499395487524,-0.029795627568997896
175,270.0,480.0,27.905589528168733,-0.029802279905843054
176,270.0,510.0,27.905595670766957,-0.029802733267514148
177,270.0,540.0,27.90573520584011,-0.02981303184423445
178,270.0,570.0,27.90577172695343,-0.029815727343404985
179,270.0,600.0,27.905725707719753,-0.029812330820851107
180,300.0,30.0,79.07592937935173,-7.269134486392931
181,300.0,60.0,48.614992432989645,-2.1254452130968544
182,300.0,90.0,32.31287223319159,-0.38077390954471424
183,300.0,120.0,27.747625571602207,-0.018176563967724046
184,300.0,150.0,27.54854845756658,-0.003619028228029064
185,300.0,180.0,27.78030952036789,-0.020576598498514453
186,300.0,210.0,27.880466783627252,-0.027948901116081615
187,300.0,240.0,27.90102400373796,-0.02946534361866271
188,300.0,270.0,27.904598394820777,-0.029729129452984893
189,300.0,300.0,27.904898151959443,-0.02975125271102086
190,300.0,330.0,27.905071427715555,-0.029764041253012907
191,300.0,360.0,27.90523033431639,-0.029775769355540715
192,300.0,390.0,27.90523940834556,-0.02977643906632843
193,300.0,420.0,27.905311771938173,-0.029781779885537762
194,300.0,450.0,27.905432513947293,-0.029790691320828122
195,300.0,480.0,27.905462290118017,-0.02979288897462018
196,300.0,510.0,27.905391283351218,-0.02978764826799951
197,300.0,540.0,27.905557273904527,-0.029799899343656122
198,300.0,570.0,27.90573156588661,-0.029812763191839453
199,300.0,600.0,27.90551261530209,-0.029796603269899524
200,330.0,30.0,79.57276281082872,-7.37337073025709
201,330.0,60.0,48.867847938713105,-2.158041792946801
